ID	log2FoldChange	padj	level	Symbol
YSX898	1.21468914346638	0.0120328815824449	groupA UP	NA
YSX899	-2.08834036550883	0.0000021183264627721	groupB UP	NA
YSX900	-0.526152469412621	0.436342496712629	NoDiff	NA
YSX901	-1.54140256690726	0.000810689177857919	groupB UP	NA
YSX902	0.194321069901269	0.893042700465903	NoDiff	NA
YSX903	0.264422549440984	0.811022519583475	NoDiff	NA
YSX904	-1.11873516870975	0.0235327130379418	groupB UP	NA
YSX905	0.650952956147074	0.280997123035741	NoDiff	NA
YSX906	-1.032900238582	0.0409216693118342	groupB UP	NA
YSX907	0.659201499417982	0.272045669443037	NoDiff	NA
YSX908	0.237829399627714	0.844131428679806	NoDiff	NA
YSX909	0.71527594710452	0.215957081310398	NoDiff	NA
YSX910	-0.93848303919385	0.071468931890581	NoDiff	NA
YSX911	0.0953540096781045	0.973129261060907	NoDiff	NA
YSX912	-0.462819419956343	0.526401372462188	NoDiff	NA
YSX913	-1.46888215609457	0.00155911604555377	groupB UP	NA
YSX914	0.152686505521528	0.932543003030208	NoDiff	NA
YSX915	1.77376261131718	0.0000806594861811411	groupA UP	NA
YSX916	-0.648070933515048	0.28416637728564	NoDiff	NA
YSX917	-0.199817475668204	0.887265805898641	NoDiff	NA
YSX918	0.689243732977183	0.240955416266627	NoDiff	NA
YSX919	0.0361455098365949	0.996093731525105	NoDiff	NA
YSX920	1.94353631225286	0.0000121779993579218	groupA UP	NA
YSX921	0.737213733789873	0.196295750397424	NoDiff	NA
YSX922	2.32133393302204	0.0000000975621084010182	groupA UP	NA
YSX923	0.34890934629397	0.694409348895251	NoDiff	NA
YSX924	-1.13391666127592	0.021241176734071	groupB UP	NA
YSX925	0.421335267904323	0.587539029136854	NoDiff	NA
YSX926	-0.924556256814186	0.0772456446101431	NoDiff	NA
YSX927	-1.00706236611934	0.0479212803060027	groupB UP	NA
YSX928	-0.189474330103611	0.898033099975379	NoDiff	NA
YSX929	0.9339167001786	0.0733231499035656	NoDiff	NA
YSX930	0.343909999577983	0.701652156039208	NoDiff	NA
YSX931	0.814020276463554	0.137372493496328	NoDiff	NA
YSX932	0.915341002280603	0.0812705358820069	NoDiff	NA
YSX933	-0.171852130422256	0.91532743545308	NoDiff	NA
YSX934	-2.40223111360906	0.0000000310547165154246	groupB UP	NA
YSX935	0.795906851730836	0.149913070486357	NoDiff	NA
YSX936	2.16911586935979	0.000000756085751313389	groupA UP	NA
YSX937	0.0583834994596872	0.989840606932635	NoDiff	NA
YSX938	-1.35491444952768	0.00408863202301623	groupB UP	NA
YSX939	-0.36755076555405	0.667174162873794	NoDiff	NA
YSX940	-0.934517579155246	0.0730769551367164	NoDiff	NA
YSX941	-0.0416392200716165	0.99481939142516	NoDiff	NA
YSX942	0.676112005556641	0.254251476373576	NoDiff	NA
YSX943	0.86643614680554	0.105511961036381	NoDiff	NA
YSX944	0.235175024813313	0.847312383620527	NoDiff	NA
YSX945	-0.933970133276432	0.0733012299261763	NoDiff	NA
YSX946	0.813252167281602	0.137887840023397	NoDiff	NA
YSX947	1.34831855513005	0.00431296269896558	groupA UP	NA
YSX948	2.25188277593107	0.000000252643465075396	groupA UP	NA
YSX949	-0.493652434465923	0.481890598735993	NoDiff	NA
YSX950	0.474092599152496	0.510006327064525	NoDiff	NA
YSX951	1.19369166611409	0.014001115153495	groupA UP	NA
YSX952	-0.116395471522116	0.960226678825297	NoDiff	NA
YSX953	0.524858555768479	0.438123759609715	NoDiff	NA
YSX954	0.214421481278423	0.871330870945186	NoDiff	NA
YSX955	-0.134449534536861	0.947287268755352	NoDiff	NA
YSX956	0.168509102875034	0.91845279446491	NoDiff	NA
YSX957	0.964732769529999	0.0615345829975963	NoDiff	NA
YSX958	0.408778914004396	0.606174449632535	NoDiff	NA
YSX959	-0.466438215174507	0.521125012136672	NoDiff	NA
YSX960	-2.23978297582177	0.000000297314974082046	groupB UP	NA
YSX961	-0.795063185124836	0.150517086986449	NoDiff	NA
YSX962	-0.0199551173436351	0.998807790559739	NoDiff	NA
YSX963	-2.51442512196431	0.0000000059491404429794	groupB UP	NA
YSX964	2.21095203169735	0.000000436680210150292	groupA UP	NA
YSX965	-1.48876222991277	0.00130731496871	groupB UP	NA
YSX966	-1.16075187561923	0.0176629747786894	groupB UP	NA
YSX967	1.45773822495573	0.00171913628241722	groupA UP	NA
YSX968	-2.18987594871999	0.000000576549932203301	groupB UP	NA
YSX969	0.739062681128372	0.194697180203475	NoDiff	NA
YSX970	-0.344008768542759	0.701509352712821	NoDiff	NA
YSX971	0.455876741511694	0.536556250062469	NoDiff	NA
YSX972	0.878110262544797	0.0992669938747514	NoDiff	NA
YSX973	-0.958463922912324	0.0637976633136484	NoDiff	NA
YSX974	-0.70584484574861	0.224804400680757	NoDiff	NA
YSX975	-2.99694930322778	0.00000000000206315671965148	groupB UP	NA
YSX976	-0.961052324044844	0.0628551161660682	NoDiff	NA
YSX977	0.380188253916704	0.64855241416256	NoDiff	NA
YSX978	0.505067589582035	0.465710472383483	NoDiff	NA
YSX979	2.02705600379976	0.00000450946414099065	groupA UP	NA
YSX980	0.0646270287396298	0.987565817574721	NoDiff	NA
YSX981	0.463658648401867	0.525176672638334	NoDiff	NA
YSX982	0.0747783326935444	0.983387993891837	NoDiff	NA
YSX983	-0.48683623583544	0.491635805279921	NoDiff	NA
YSX984	0.748910820862606	0.186335097991149	NoDiff	NA
YSX985	0.464234580889638	0.524336573736097	NoDiff	NA
YSX986	0.129420458393473	0.951060613184503	NoDiff	NA
YSX987	-0.815460651610283	0.136409991199027	NoDiff	NA
YSX988	-0.0401504517354262	0.995182345805602	NoDiff	NA
YSX989	0.781416977680249	0.160536884645984	NoDiff	NA
YSX990	0.676452747462629	0.253900683853915	NoDiff	NA
YSX991	-0.482652525567947	0.497646048984475	NoDiff	NA
YSX992	-0.669113467963509	0.261524376164111	NoDiff	NA
YSX993	0.512801321922257	0.454856486634252	NoDiff	NA
YSX994	1.04890992895349	0.0370331910459218	groupA UP	NA
YSX995	0.121058163102937	0.957047080615342	NoDiff	NA
YSX996	-0.313292885379532	0.745247867146419	NoDiff	NA
YSX997	-0.88067073001145	0.0979368068042786	NoDiff	NA
YSX998	-0.419286891272189	0.590577611246744	NoDiff	NA
YSX999	-1.4827516780218	0.00137916808959493	groupB UP	NA
YSX1000	-0.697318199400121	0.233007923336283	NoDiff	NA
YSX1001	1.13496508865819	0.021090347582238	groupA UP	NA
YSX1002	1.11193184503695	0.0246272752720162	groupA UP	NA
YSX1003	-0.870777633605343	0.103154744722004	NoDiff	NA
YSX1004	0.210731585072843	0.875435429669313	NoDiff	NA
YSX1005	0.0693956473744585	0.985676851122986	NoDiff	NA
YSX1006	-1.66264885284192	0.000253180998626943	groupB UP	NA
YSX1007	0.81083998017723	0.139515642046111	NoDiff	NA
YSX1008	-1.91234579604708	0.0000174601053845549	groupB UP	NA
YSX1009	-1.24675342879504	0.00949919132411379	groupB UP	NA
YSX1010	0.998154445057314	0.0505554310444182	NoDiff	NA
YSX1011	-0.540872744514261	0.416286529746548	NoDiff	NA
YSX1012	-0.216375790780247	0.869136021038105	NoDiff	NA
YSX1013	-1.62193729284198	0.000377925027998662	groupB UP	NA
YSX1014	-1.45096396539936	0.00182366975806238	groupB UP	NA
YSX1015	0.35090973068782	0.691503269670038	NoDiff	NA
YSX1016	-0.174546928731224	0.912771350112819	NoDiff	NA
YSX1017	-0.591428470216157	0.350683872951326	NoDiff	NA
YSX1018	-1.33402726089608	0.00483781924098813	groupB UP	NA
YSX1019	-1.09729850119228	0.0271316757615238	groupB UP	NA
YSX1020	2.03610360936432	0.00000403921200111283	groupA UP	NA
YSX1021	-0.326489593374826	0.726634671047089	NoDiff	NA
YSX1022	0.77400521202148	0.166178049549715	NoDiff	NA
YSX1023	0.78500640067928	0.157855499474861	NoDiff	NA
YSX1024	0.763246080345894	0.174619213865295	NoDiff	NA
YSX1025	0.294808759565037	0.770769666385416	NoDiff	NA
YSX1026	-1.25235592417266	0.00910899766033135	groupB UP	NA
YSX1027	-1.00950375276966	0.0472196929531103	groupB UP	NA
YSX1028	0.751391194545935	0.184269361349707	NoDiff	NA
YSX1029	-1.30835351258276	0.00592804206608608	groupB UP	NA
YSX1030	0.527540097063652	0.43443542695195	NoDiff	NA
YSX1031	-0.53353957357734	0.426228982463181	NoDiff	NA
YSX1032	-0.398376014093638	0.621615811851479	NoDiff	NA
YSX1033	-0.789569450494829	0.154494131714407	NoDiff	NA
YSX1034	-0.230141136270548	0.853278928455412	NoDiff	NA
YSX1035	0.877184841651799	0.0997512269235499	NoDiff	NA
YSX1036	0.453733177541175	0.539699499805273	NoDiff	NA
YSX1037	-0.232464147723414	0.850536362510408	NoDiff	NA
YSX1038	0.87000552469028	0.103570933229884	NoDiff	NA
YSX1039	1.65600373414682	0.000270472126358537	groupA UP	NA
YSX1040	-0.00636892891484486	0.999878490729161	NoDiff	NA
YSX1041	0.470489453107761	0.51523288783714	NoDiff	NA
YSX1042	0.278218649064741	0.793036124575786	NoDiff	NA
YSX1043	-0.977902941018112	0.0569944557016787	NoDiff	NA
YSX1044	-0.92658614214595	0.0763809828618557	NoDiff	NA
YSX1045	1.9197704626212	0.0000160335508651853	groupA UP	NA
YSX1046	0.881277787776179	0.0976234951402675	NoDiff	NA
YSX1047	0.742081771926477	0.192106399916031	NoDiff	NA
YSX1048	0.147573404049434	0.936841857263149	NoDiff	NA
YSX1049	0.485388564992269	0.493713103850484	NoDiff	NA
YSX1050	0.151856039545981	0.933249818777092	NoDiff	NA
YSX1051	0.0419987540872705	0.994729778393618	NoDiff	NA
YSX1052	0.223422311943048	0.861104377170785	NoDiff	NA
YSX1053	-1.01046508600421	0.0469457991636814	groupB UP	NA
YSX1054	2.40122210197122	0.0000000315089059212149	groupA UP	NA
YSX1055	0.801961790270882	0.145630398806739	NoDiff	NA
YSX1056	-0.25120795895565	0.8277476023231	NoDiff	NA
YSX1057	1.21288937082924	0.0121914106221447	groupA UP	NA
YSX1058	-0.627258086004879	0.307684931007424	NoDiff	NA
YSX1059	1.71115850747586	0.00015506066363049	groupA UP	NA
YSX1060	-0.39437355302276	0.627552631654905	NoDiff	NA
YSX1061	-2.32149085645191	0.0000000973494020762515	groupB UP	NA
YSX1062	1.36411919539957	0.00379328810545203	groupA UP	NA
YSX1063	1.13222913272875	0.0214859199211162	groupA UP	NA
YSX1064	-0.774316319358709	0.165938423101372	NoDiff	NA
YSX1065	-1.41037496599359	0.00258253590507003	groupB UP	NA
YSX1066	-1.83452758069664	0.000041821025764948	groupB UP	NA
YSX1067	-0.269013537930427	0.805094189569499	NoDiff	NA
YSX1068	-1.83392857727967	0.0000420972364972379	groupB UP	NA
YSX1069	-0.814468018774975	0.137072755827245	NoDiff	NA
YSX1070	0.163572122378624	0.922974814833559	NoDiff	NA
YSX1071	0.855519222050403	0.111624377910368	NoDiff	NA
YSX1072	-0.819963126879738	0.133433877010562	NoDiff	NA
YSX1073	-0.123602759975676	0.955263819350443	NoDiff	NA
YSX1074	0.254948236041434	0.823066390285721	NoDiff	NA
YSX1075	1.71892633823732	0.000143164908702733	groupA UP	NA
YSX1076	-0.958543527527119	0.0637685044530333	NoDiff	NA
YSX1077	-1.60431026176048	0.00044811981149875	groupB UP	NA
YSX1078	-1.8456094217108	0.000037011371070548	groupB UP	NA
YSX1079	0.55573718528977	0.396446809722938	NoDiff	NA
YSX1080	-0.0601191913503692	0.989230880087103	NoDiff	NA
YSX1081	0.772086304393126	0.167661582865355	NoDiff	NA
YSX1082	-0.140839387157354	0.94230851685406	NoDiff	NA
YSX1083	0.393093925514259	0.629449883632073	NoDiff	NA
YSX1084	0.224218574159447	0.860185382904949	NoDiff	NA
YSX1085	0.0235419851685809	0.998341067635952	NoDiff	NA
YSX1086	-0.622962659764788	0.31267492808703	NoDiff	NA
YSX1087	1.26200938062639	0.00847015932147927	groupA UP	NA
YSX1088	-0.405774042775771	0.610635519301152	NoDiff	NA
YSX1089	0.666763771442479	0.263995172808435	NoDiff	NA
YSX1090	0.164639154530128	0.922006991574571	NoDiff	NA
YSX1091	1.78152447478717	0.0000742596125357469	groupA UP	NA
YSX1092	0.711213964323878	0.219738476017067	NoDiff	NA
YSX1093	-0.33769115586237	0.710618700885476	NoDiff	NA
YSX1094	-0.00914895226735463	0.99974927867598	NoDiff	NA
YSX1095	-0.125309208413434	0.954049063508957	NoDiff	NA
YSX1096	-2.0908460969723	0.00000205290385780619	groupB UP	NA
YSX1097	1.69739389482068	0.000178460698153576	groupA UP	NA
YSX1098	1.06388115448751	0.0336851249286498	groupA UP	NA
YSX1099	-0.766616636225272	0.171942518390869	NoDiff	NA
YSX1100	0.38200755917038	0.64586386194679	NoDiff	NA
YSX1101	0.241895903606986	0.839212636360022	NoDiff	NA
YSX1102	-1.13275941105242	0.0214087504093166	groupB UP	NA
YSX1103	1.48990741365323	0.00129402378542581	groupA UP	NA
YSX1104	-0.248247104968965	0.831422766009961	NoDiff	NA
YSX1105	0.183583707943453	0.903964582166317	NoDiff	NA
YSX1106	0.404871009439746	0.61197610897456	NoDiff	NA
YSX1107	-0.994124469309423	0.0517861438895573	NoDiff	NA
YSX1108	-1.08542932956727	0.029321259748192	groupB UP	NA
YSX1109	-0.0485425545297223	0.992965774381889	NoDiff	NA
YSX1110	0.576085600512206	0.370016563820385	NoDiff	NA
YSX1111	0.0738305318446132	0.983803025657977	NoDiff	NA
YSX1112	0.705945571302218	0.224708653675906	NoDiff	NA
YSX1113	0.334980103391354	0.714511547355137	NoDiff	NA
YSX1114	0.545387805924617	0.410214883508852	NoDiff	NA
YSX1115	-1.40290590594127	0.00275032707396145	groupB UP	NA
YSX1116	0.677053890943881	0.253282558986442	NoDiff	NA
YSX1117	-0.789800446142907	0.154325373339057	NoDiff	NA
YSX1118	-0.465728889434096	0.522158284009841	NoDiff	NA
YSX1119	-0.104852065234789	0.96760150238329	NoDiff	NA
YSX1120	-1.64785108730534	0.000293201351919713	groupB UP	NA
YSX1121	-0.0995369519713592	0.970755609877724	NoDiff	NA
YSX1122	-0.439857636843203	0.560123197002784	NoDiff	NA
YSX1123	-0.718511451938464	0.212976623362989	NoDiff	NA
YSX1124	-0.554597596334913	0.397952423133428	NoDiff	NA
YSX1125	1.24548917675143	0.00958927889634408	groupA UP	NA
YSX1126	-1.2589213509611	0.00867001241049361	groupB UP	NA
YSX1127	-0.215384481428024	0.870251139703513	NoDiff	NA
YSX1128	-2.47196171011946	0.0000000112184539293589	groupB UP	NA
YSX1129	-0.674169320106069	0.256257337033218	NoDiff	NA
YSX1130	-0.501297185429917	0.471034410365001	NoDiff	NA
YSX1131	1.54232578795203	0.000803804422579833	groupA UP	NA
YSX1132	-0.962018065236758	0.0625063840062856	NoDiff	NA
YSX1133	-0.872179536441406	0.102402414859397	NoDiff	NA
YSX1134	-1.39762961790436	0.00287480853372479	groupB UP	NA
YSX1135	0.179805166816406	0.907690589531371	NoDiff	NA
YSX1136	1.15409198778734	0.0184978523444635	groupA UP	NA
YSX1137	-1.19853361008649	0.0135236141159136	groupB UP	NA
YSX1138	-0.425724401474022	0.581031498166994	NoDiff	NA
YSX1139	1.36630860884751	0.00372596032333356	groupA UP	NA
YSX1140	-0.684297394658662	0.245909830003722	NoDiff	NA
YSX1141	0.685512208376277	0.244686998178732	NoDiff	NA
YSX1142	0.389503542813737	0.634770628712622	NoDiff	NA
YSX1143	-1.3053959238053	0.00606692678365402	groupB UP	NA
YSX1144	1.21688801110113	0.0118416822790712	groupA UP	NA
YSX1145	0.79517401827231	0.150437634822496	NoDiff	NA
YSX1146	-0.4882025094258	0.489677683302404	NoDiff	NA
YSX1147	-0.903993454630162	0.0864555479028588	NoDiff	NA
YSX1148	-0.390418418086926	0.633415224657564	NoDiff	NA
YSX1149	0.814063415145414	0.137343593306911	NoDiff	NA
YSX1150	-0.564249280183431	0.385284597477199	NoDiff	NA
YSX1151	-1.87420531876932	0.0000269117996109837	groupB UP	NA
YSX1152	-0.1429047109211	0.940655680211702	NoDiff	NA
YSX1153	0.77190400974234	0.167803011765587	NoDiff	NA
YSX1154	-1.15911793016754	0.0178646888290925	groupB UP	NA
YSX1155	-0.237915527670336	0.844027817848678	NoDiff	NA
YSX1156	-1.22219332602225	0.0113914223265907	groupB UP	NA
YSX1157	0.116806212925635	0.959951183252763	NoDiff	NA
YSX1158	-0.132499628013521	0.948765579412058	NoDiff	NA
YSX1159	-0.0336847760376347	0.996606620596103	NoDiff	NA
YSX1160	-0.62232641822747	0.313417953662388	NoDiff	NA
YSX1161	-0.709363461552928	0.2214757764979	NoDiff	NA
YSX1162	0.871445414408745	0.10279584486317	NoDiff	NA
YSX1163	0.105138019037167	0.967427459954765	NoDiff	NA
YSX1164	-0.186935267573857	0.900607946162651	NoDiff	NA
YSX1165	-3.21318853242083	0.0000000000000369326966103268	groupB UP	NA
YSX1166	-1.27561870316385	0.00763765416067492	groupB UP	NA
YSX1167	0.762906317886378	0.174890673760385	NoDiff	NA
YSX1168	-0.406815143442807	0.609089913948977	NoDiff	NA
YSX1169	-1.20831778388061	0.0126024431387973	groupB UP	NA
YSX1170	-0.43932265687835	0.560912980439946	NoDiff	NA
YSX1171	-0.375580745942977	0.655353377726366	NoDiff	NA
YSX1172	-0.501442395146708	0.470828989405812	NoDiff	NA
YSX1173	0.496612575778754	0.477677420277391	NoDiff	NA
YSX1174	1.52088093822893	0.000978622196849136	groupA UP	NA
YSX1175	0.988091827811358	0.0536749057811818	NoDiff	NA
YSX1176	1.24612253397107	0.0095440525112357	groupA UP	NA
YSX1177	-0.329867327498483	0.721824691256503	NoDiff	NA
YSX1178	0.844344713988944	0.118160495283015	NoDiff	NA
YSX1179	-0.981075755246316	0.0559430435794154	NoDiff	NA
YSX1180	-0.139221405117457	0.943588537361258	NoDiff	NA
YSX1181	2.1854379064735	0.000000611082858849998	groupA UP	NA
YSX1182	-0.0128280098786072	0.999507150265847	NoDiff	NA
YSX1183	-0.305308925970688	0.756356229349039	NoDiff	NA
YSX1184	-0.584213460652307	0.359709144913956	NoDiff	NA
YSX1185	0.771268501872661	0.168296726713455	NoDiff	NA
YSX1186	2.1061893617618	0.00000169272804147266	groupA UP	NA
YSX1187	0.412157036847037	0.601159315368459	NoDiff	NA
YSX1188	-0.261264878093957	0.815065584336286	NoDiff	NA
YSX1189	2.07378364600369	0.0000025399094219274	groupA UP	NA
YSX1190	-0.778830223440943	0.162489670044102	NoDiff	NA
YSX1191	1.1315325132809	0.0215876640824892	groupA UP	NA
YSX1192	-0.421345128083654	0.587524404603452	NoDiff	NA
YSX1193	-1.02174737001973	0.0438295208809415	groupB UP	NA
YSX1194	1.21830537874678	0.0117198705763124	groupA UP	NA
YSX1195	-1.79976067489539	0.0000610637777122525	groupB UP	NA
YSX1196	-0.308249938350721	0.752278586741465	NoDiff	NA
YSX1197	0.0155152433487359	0.999279118970117	NoDiff	NA
YSX1198	-0.442317718666929	0.556493419267436	NoDiff	NA
YSX1199	-1.63800773288119	0.000323032573529126	groupB UP	NA
YSX1200	-0.641401156182851	0.291582992226772	NoDiff	NA
YSX1201	-1.55703574445065	0.000701188067804746	groupB UP	NA
YSX1202	1.92316365296288	0.0000154192955880274	groupA UP	NA
YSX1203	-1.85682962839986	0.0000326804188927547	groupB UP	NA
YSX1204	-2.10611843559503	0.0000016942437340994	groupB UP	NA
YSX1205	0.697648526944346	0.232686496151462	NoDiff	NA
YSX1206	0.907444407728329	0.0848515705996818	NoDiff	NA
YSX1207	-0.195988198884024	0.891303578378045	NoDiff	NA
YSX1208	-0.2068204879556	0.879728807821175	NoDiff	NA
YSX1209	0.725043170475101	0.207044961023687	NoDiff	NA
YSX1210	1.3987189554318	0.002848693798636	groupA UP	NA
YSX1211	-1.59055514942723	0.000511174123442212	groupB UP	NA
YSX1212	1.30449707663973	0.00610971333089213	groupA UP	NA
YSX1213	0.196011733697651	0.89127894525917	NoDiff	NA
YSX1214	-0.339343445485698	0.708241263046034	NoDiff	NA
YSX1215	1.26514414014377	0.00827150993299244	groupA UP	NA
YSX1216	0.939773685073443	0.0709517940228357	NoDiff	NA
YSX1217	1.27795248593622	0.00750250902363913	groupA UP	NA
YSX1218	-0.291160143634804	0.775722136452064	NoDiff	NA
YSX1219	0.776172449681573	0.164513943385923	NoDiff	NA
YSX1220	0.295725633211195	0.769520471699579	NoDiff	NA
YSX1221	-0.517199554781421	0.448725228735277	NoDiff	NA
YSX1222	1.75723302433968	0.0000960707623721895	groupA UP	NA
YSX1223	0.161726818855121	0.924636060481293	NoDiff	NA
YSX1224	-0.0546843758381312	0.991081625984033	NoDiff	NA
YSX1225	0.528971600668833	0.432471562449911	NoDiff	NA
YSX1226	0.389734521255614	0.634428456806898	NoDiff	NA
YSX1227	-0.705771414843546	0.22487421922221	NoDiff	NA
YSX1228	-0.0531784750924348	0.991564002697315	NoDiff	NA
YSX1229	2.60644448878565	0.00000000145005319626984	groupA UP	NA
YSX1230	-0.0725931047832675	0.984337171462563	NoDiff	NA
YSX1231	-0.296271891430325	0.768775344009777	NoDiff	NA
YSX1232	0.734330336061997	0.198806797214353	NoDiff	NA
YSX1233	0.40148074643659	0.617008506590937	NoDiff	NA
YSX1234	-0.538301076039725	0.419761958172689	NoDiff	NA
YSX1235	-1.08272281091707	0.0298412668909742	groupB UP	NA
YSX1236	0.847801407504121	0.116108035847215	NoDiff	NA
YSX1237	0.118845015006807	0.958570530631354	NoDiff	NA
YSX1238	0.482247222776156	0.498229413183392	NoDiff	NA
YSX1239	-0.291324804724124	0.775499281400114	NoDiff	NA
YSX1240	-1.65211027147727	0.000281112272235623	groupB UP	NA
YSX1241	0.0690945982758841	0.985799969021475	NoDiff	NA
YSX1242	2.39057669996185	0.0000000367112925970058	groupA UP	NA
YSX1243	-1.46177168630104	0.00165954765423889	groupB UP	NA
YSX1244	-0.984806292747729	0.0547273728912923	NoDiff	NA
YSX1245	-1.33605374450295	0.00476003259126416	groupB UP	NA
YSX1246	-0.365131611733055	0.67072617939022	NoDiff	NA
YSX1247	1.38145424797967	0.00328922626052328	groupA UP	NA
YSX1248	-0.153317255754176	0.932003951232157	NoDiff	NA
YSX1249	-0.255571634239904	0.822282041832534	NoDiff	NA
YSX1250	-1.28862710359708	0.00691133389591409	groupB UP	NA
YSX1251	0.06526641700069	0.98732013920697	NoDiff	NA
YSX1252	1.03532642142089	0.0403111240424227	groupA UP	NA
YSX1253	2.26021579186023	0.000000225730444073173	groupA UP	NA
YSX1254	1.31469627531537	0.0056398238943286	groupA UP	NA
YSX1255	-0.870023345687065	0.103561312474734	NoDiff	NA
YSX1256	-0.503130035385095	0.468443788685951	NoDiff	NA
YSX1257	0.607455555255871	0.331067845216576	NoDiff	NA
YSX1258	-0.0100414162545742	0.999697985809307	NoDiff	NA
YSX1259	0.275330299618763	0.796843644816482	NoDiff	NA
YSX1260	-1.31229878337135	0.00574724471571737	groupB UP	NA
YSX1261	-0.42652986734355	0.57983786047215	NoDiff	NA
YSX1262	-0.926404247679901	0.0764581442740864	NoDiff	NA
YSX1263	-0.928557924611241	0.0755485532701644	NoDiff	NA
YSX1264	-0.718900602222104	0.212620032885078	NoDiff	NA
YSX1265	-0.414790569518114	0.597250066067632	NoDiff	NA
YSX1266	-0.00566789314053156	0.99990376669353	NoDiff	NA
YSX1267	0.633448919494853	0.300574347356626	NoDiff	NA
YSX1268	-0.50918077365596	0.459926443174175	NoDiff	NA
YSX1269	-0.857008619328728	0.110774704403469	NoDiff	NA
YSX1270	1.61616757681286	0.000399680285129077	groupA UP	NA
YSX1271	0.993866406838329	0.0518657945872046	NoDiff	NA
YSX1272	0.696845859405803	0.23346804294016	NoDiff	NA
YSX1273	1.6999706729654	0.000173841331459259	groupA UP	NA
YSX1274	-0.977741945262675	0.057048238681781	NoDiff	NA
YSX1275	2.04881758195934	0.00000345721911635065	groupA UP	NA
YSX1276	1.22644932416057	0.0110412787701938	groupA UP	NA
YSX1277	0.307023011977597	0.753981761394203	NoDiff	NA
YSX1278	0.624332983926657	0.311078029295206	NoDiff	NA
YSX1279	0.0613414424510207	0.988791034666952	NoDiff	NA
YSX1280	-0.110825791428948	0.963874046175961	NoDiff	NA
YSX1281	-1.5762335600693	0.000585564927255974	groupB UP	NA
YSX1282	0.742589845818649	0.191672777713806	NoDiff	NA
YSX1283	2.14232339810565	0.00000106870632368629	groupA UP	NA
YSX1284	2.08977295667316	0.00000208068118418889	groupA UP	NA
YSX1285	0.169794327127524	0.917257259338409	NoDiff	NA
YSX1286	-0.107877788921055	0.965737533769558	NoDiff	NA
YSX1287	0.18199449457932	0.905539271576738	NoDiff	NA
YSX1288	1.14592817832429	0.0195681898363233	groupA UP	NA
YSX1289	1.47729882260241	0.00144749399481662	groupA UP	NA
YSX1290	0.40794415253402	0.607413763810772	NoDiff	NA
YSX1291	1.11427873521406	0.0242448169826171	groupA UP	NA
YSX1292	-0.0270758439935565	0.997806234520568	NoDiff	NA
YSX1293	0.497722203347278	0.476101152357661	NoDiff	NA
YSX1294	1.18564001363487	0.0148281570477313	groupA UP	NA
YSX1295	3.63957362674029	0.00000000000000000583325721072245	groupA UP	NA
YSX1296	-0.05400259559406	0.99130165630239	NoDiff	NA
YSX1297	-0.668147316886616	0.262538560872794	NoDiff	NA
YSX1298	0.445807957415336	0.551349694692262	NoDiff	NA
YSX1299	-0.405825246363776	0.610559504164557	NoDiff	NA
YSX1300	0.635283144521572	0.298486183947268	NoDiff	NA
YSX1301	0.341248399134537	0.705495821126843	NoDiff	NA
YSX1302	1.31616716303968	0.00557482117861206	groupA UP	NA
YSX1303	-0.959776483661365	0.0633182684500337	NoDiff	NA
YSX1304	-1.20557521138083	0.0128548769841178	groupB UP	NA
YSX1305	1.56757305821464	0.000635328190538337	groupA UP	NA
YSX1306	0.225285799791068	0.858950080757624	NoDiff	NA
YSX1307	-0.92241065744061	0.0781681421012384	NoDiff	NA
YSX1308	-1.07377241040219	0.0316176131942423	groupB UP	NA
YSX1309	-0.552358285562395	0.400918567872834	NoDiff	NA
YSX1310	0.590461401136985	0.351886682955067	NoDiff	NA
YSX1311	-0.527275410724916	0.434798938236897	NoDiff	NA
YSX1312	1.34184616376387	0.00454390219419198	groupA UP	NA
YSX1313	0.243844628486594	0.836836265209446	NoDiff	NA
YSX1314	0.195880789394313	0.891415971459417	NoDiff	NA
YSX1315	-0.015519728626234	0.999278702263502	NoDiff	NA
YSX1316	-0.297577328151777	0.766992019999768	NoDiff	NA
YSX1317	-0.167679147061436	0.919220825659952	NoDiff	NA
YSX1318	1.15647857993652	0.0181947847538378	groupA UP	NA
YSX1319	-1.33876400921731	0.00465777125061377	groupB UP	NA
YSX1320	1.08676877525818	0.0290668001496021	groupA UP	NA
YSX1321	-0.350684196699262	0.691831136887641	NoDiff	NA
YSX1322	0.7347232445509	0.19846332797401	NoDiff	NA
YSX1323	-0.058414483783753	0.989829875856395	NoDiff	NA
YSX1324	-1.34581290425275	0.0044010709901909	groupB UP	NA
YSX1325	0.346905269277825	0.697316274708417	NoDiff	NA
YSX1326	-0.638404646984218	0.294952154722472	NoDiff	NA
YSX1327	1.12439235451868	0.0226549027689432	groupA UP	NA
YSX1328	-0.827733030814888	0.128413222712679	NoDiff	NA
YSX1329	-1.78778013751545	0.0000694548863776195	groupB UP	NA
YSX1330	-0.854010002564265	0.112490482676563	NoDiff	NA
YSX1331	-0.572022722356352	0.375223458208311	NoDiff	NA
YSX1332	-0.825930678709155	0.129564924046569	NoDiff	NA
YSX1333	-0.237584094046457	0.844426391901635	NoDiff	NA
YSX1334	-0.59532649610771	0.345857523523998	NoDiff	NA
YSX1335	-0.410742194759605	0.603259728879834	NoDiff	NA
YSX1336	0.327991438408655	0.72449817522318	NoDiff	NA
